Premium Office Space Rent Near Fort Colombo-01 3680,3500,Office,https://ikman.lk/en/ad/premium-office-space-rent-near-fort-colombo-01-3680-for-rent-colombo-74,"Colombo 1,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 1Premium Office Space Rent Near Fort Colombo-01 3680,https://i.ikman-st.com/premium-office-space-rent-near-fort-colombo-01-3680-for-rent-colombo-74/4978c324-7208-440d-a45e-80fbbb492d00/142/107/cropped.jpg,1015000,Rent,Ikman.lk,2026-02-21
"OFFICE FOR RENT IN GALLE ROAD, COLOMBO 03 - 1698",2200,Office,https://ikman.lk/en/ad/office-for-rent-in-galle-road-colombo-03-1698-for-rent-colombo,"Colombo 3,","HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 3OFFICE FOR RENT IN GALLE ROAD, COLOMBO 03 - 1698",https://i.ikman-st.com/office-for-rent-in-galle-road-colombo-03-1698-for-rent-colombo/f60437c0-6638-4d2c-b9a3-03eb4669f84c/142/107/cropped.jpg,300000,Rent,Ikman.lk,2026-02-21
PRIME OFFICE SPACE FOR RENT IN COLOMBO 2 - 260,1000,Office,https://ikman.lk/en/ad/prime-office-space-for-rent-in-colombo-2-260-for-rent-colombo-12,"Colombo 2,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 2PRIME OFFICE SPACE FOR RENT IN COLOMBO 2 - 260,https://i.ikman-st.com/prime-office-space-for-rent-in-colombo-2-260-for-rent-colombo-12/4c1e0ae4-3607-44f1-be06-094370d544c1/142/107/cropped.jpg,300000,Rent,Ikman.lk,2026-02-21
Commercial Building For Rent In Rajagiriya - 3375,5000,Office,https://ikman.lk/en/ad/commercial-building-for-rent-in-rajagiriya-3375-for-rent-colombo-13,"Rajagiriya,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in RajagiriyaCommercial Building For Rent In Rajagiriya - 3375,https://i.ikman-st.com/commercial-building-for-rent-in-rajagiriya-3375-for-rent-colombo-13/d2f53838-4ee7-42e8-85e5-50be6ffa1836/142/107/cropped.jpg,1375000,Rent,Ikman.lk,2026-02-21
"Colombo 4 : 5,500sf Office Building  for rent",5500,Office,https://ikman.lk/en/ad/colombo-4-5500sf-office-building-10-parking-for-rent-for-rent-colombo,"Colombo 4,",Colombo 4,https://i.ikman-st.com/colombo-4-5500sf-office-building-10-parking-for-rent-for-rent-colombo/057ac112-a762-4301-9bed-04ebbe3cbd65/142/107/cropped.jpg,1500000,Rent,Ikman.lk,2026-02-21
Premium Office Space Rent Near Fort Colombo-01 3680,8500,Office,https://ikman.lk/en/ad/premium-office-space-rent-near-fort-colombo-01-3680-for-rent-colombo-73,"Colombo 1,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 1Premium Office Space Rent Near Fort Colombo-01 3680,https://i.ikman-st.com/premium-office-space-rent-near-fort-colombo-01-3680-for-rent-colombo-73/c904fd1f-4a32-4854-918d-015b88cc00bb/142/107/cropped.jpg,2465000,Rent,Ikman.lk,2026-02-21
Office For Rent In Colombo 03 - 3621/1,3900,Office,https://ikman.lk/en/ad/office-for-rent-in-colombo-03-3621-1-for-rent-colombo-32,"Colombo 3,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 3Office For Rent In Colombo 03 - 3621/1,https://i.ikman-st.com/office-for-rent-in-colombo-03-3621-1-for-rent-colombo-32/2b1cdfb1-a20d-4343-a24c-ddfc73925fb3/142/107/cropped.jpg,1100000,Rent,Ikman.lk,2026-02-21
Restaurant For Rent In Melbourne Avenue Colombo 4 - 3864,5000,Restaurant,https://ikman.lk/en/ad/restaurant-for-rent-in-melbourne-avenue-colombo-4-3864-for-rent-colombo-3,"Colombo 4,",HomeAll adsPropertyCommercial Property RentalsRestaurantRestaurant in ColomboRestaurant in Colombo 4Restaurant For Rent In Melbourne Avenue Colombo 4 - 3864,https://i.ikman-st.com/restaurant-for-rent-in-melbourne-avenue-colombo-4-3864-for-rent-colombo-3/02b6d95c-b0f0-4929-9a8a-11abd6cddba1/142/107/cropped.jpg,1500000,Rent,Ikman.lk,2026-02-21
Commercial Building For Rent In Colombo 05 - 3783,5000,Office,https://ikman.lk/en/ad/commercial-building-for-rent-in-colombo-05-3783-for-rent-colombo-13,"Colombo 5,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 5Commercial Building For Rent In Colombo 05 - 3783,https://i.ikman-st.com/commercial-building-for-rent-in-colombo-05-3783-for-rent-colombo-13/be381136-29c6-4004-a0f4-37abe52de5e5/142/107/cropped.jpg,1000000,Rent,Ikman.lk,2026-02-21
Dehiwala Anderson Road Office Space Available For Rent,1800,Office,https://ikman.lk/en/ad/dehiwala-anderson-road-office-space-available-for-rent-for-rent-colombo,"Dehiwala,",Dehiwala Anderson Road,https://i.ikman-st.com/dehiwala-anderson-road-office-space-available-for-rent-for-rent-colombo/c469b53c-e3f0-4fae-8720-4eb629d2c4ca/142/107/cropped.jpg,200000,Rent,Ikman.lk,2026-02-21
Office Space For Rent In Off Galle Road Colombo 6 - 3791/1,2300,Office,https://ikman.lk/en/ad/office-space-for-rent-in-off-galle-road-colombo-6-3791-1-for-rent-colombo-3,"Colombo 6,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 6Office Space For Rent In Off Galle Road Colombo 6 - 3791/1,https://i.ikman-st.com/office-space-for-rent-in-off-galle-road-colombo-6-3791-1-for-rent-colombo-3/6965d19a-95ee-471e-a5bf-3ba015503174/142/107/cropped.jpg,270000,Rent,Ikman.lk,2026-02-21
Battaramulla Koswatta - Junction available Building for Rent,40000,Building,https://ikman.lk/en/ad/battaramulla-koswatta-junction-available-building-for-rent-for-rent-colombo-1,"Battaramulla,",Battaramulla  Koswatta Junction Main Road Facing,https://i.ikman-st.com/battaramulla-koswatta-junction-available-building-for-rent-for-rent-colombo-1/413a8c06-463f-44be-a97e-538136cac95a/142/107/cropped.jpg,7500000,Rent,Ikman.lk,2026-02-21
Office Space For Rent In Colombo 10 - 2864,3500,Office,https://ikman.lk/en/ad/office-space-for-rent-in-colombo-10-2864-for-rent-colombo-6,"Colombo 10,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 10Office Space For Rent In Colombo 10 - 2864,https://i.ikman-st.com/office-space-for-rent-in-colombo-10-2864-for-rent-colombo-6/3992cef5-af71-4f18-b23a-c6e344301bdd/142/107/cropped.jpg,800000,Rent,Ikman.lk,2026-02-21
A Grade Office For Rent In Rajagiriya - 3723,6000,Office,https://ikman.lk/en/ad/a-grade-office-for-rent-in-rajagiriya-3723-for-rent-colombo-29,"Rajagiriya,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in RajagiriyaA Grade Office For Rent In Rajagiriya - 3723,https://i.ikman-st.com/a-grade-office-for-rent-in-rajagiriya-3723-for-rent-colombo-29/812e60cd-ed5f-4d99-8998-7e74adeccc16/142/107/cropped.jpg,1350450,Rent,Ikman.lk,2026-02-21
Nugegoda Wijerama prime Location Brand New Building for Rent,4000,Building,https://ikman.lk/en/ad/nugegoda-wijerama-prime-location-brand-new-building-for-rent-for-rent-colombo,"Nugegoda,",Nugegoda Wijerama Road,https://i.ikman-st.com/nugegoda-wijerama-prime-location-brand-new-building-for-rent-for-rent-colombo/e9c8d49a-ba9c-4247-9639-19da0fb09e30/142/107/cropped.jpg,550000,Rent,Ikman.lk,2026-02-21
A Grade office Space Rent Duplication road Colombo 03-3581,6000,Office,https://ikman.lk/en/ad/a-grade-office-space-rent-duplication-road-colombo-03-3581-for-rent-colombo-28,"Colombo 3,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 3A Grade office Space Rent Duplication road Colombo 03-3581,https://i.ikman-st.com/a-grade-office-space-rent-duplication-road-colombo-03-3581-for-rent-colombo-28/5fd9ceac-b6ba-46b1-b7e7-b2efeaba36ca/142/107/cropped.jpg,1800000,Rent,Ikman.lk,2026-02-21
Prime Commercial Property For Rent In 5th Lane Colombo 3 - 3534/1,6500,Office,https://ikman.lk/en/ad/prime-commercial-property-for-rent-in-5th-lane-colombo-3-3534-1-for-rent-colombo-5,"Colombo 3,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 3Prime Commercial Property For Rent In 5th Lane Colombo 3 - 3534/1,https://i.ikman-st.com/prime-commercial-property-for-rent-in-5th-lane-colombo-3-3534-1-for-rent-colombo-5/7045a18b-d364-43df-9b98-500315088aca/142/107/cropped.jpg,1200000,Rent,Ikman.lk,2026-02-21
Kalubowila Office Space Available for Rent,1800,Office,https://ikman.lk/en/ad/kalubowila-office-space-available-for-rent-for-rent-colombo-2,"Kalubowila,",Kalubowila,https://i.ikman-st.com/kalubowila-office-space-available-for-rent-for-rent-colombo-2/25109404-4f4c-437b-b200-13d948264ea8/142/107/cropped.jpg,160000,Rent,Ikman.lk,2026-02-21
Nawinna - Junction Shop available for Rent,325,Shop,https://ikman.lk/en/ad/nawinna-junction-shop-available-for-rent-for-rent-colombo-3,"Maharagama,",Nawinna Junction,https://i.ikman-st.com/nawinna-junction-shop-available-for-rent-for-rent-colombo-3/dde7cd65-9b90-4b1a-92e6-75f05db4fd6b/142/107/cropped.jpg,100000,Rent,Ikman.lk,2026-02-21
Commercial Building For Rent In Rajagiriya - 3375,25000,Building,https://ikman.lk/en/ad/commercial-building-for-rent-in-rajagiriya-3375-for-rent-colombo-12,"Rajagiriya,",HomeAll adsPropertyCommercial Property RentalsBuildingBuilding in ColomboBuilding in RajagiriyaCommercial Building For Rent In Rajagiriya - 3375,https://i.ikman-st.com/commercial-building-for-rent-in-rajagiriya-3375-for-rent-colombo-12/2d8ce947-bc46-440d-9471-80d142cdb4d5/142/107/cropped.jpg,6875000,Rent,Ikman.lk,2026-02-21
Fully A/C Office Space For Rent In Colombo 3 - 3814,3950,Office,https://ikman.lk/en/ad/fully-a-c-office-space-for-rent-in-colombo-3-3814-for-rent-colombo-21,"Colombo 3,",HomeAll adsPropertyCommercial Property RentalsOfficeOffice in ColomboOffice in Colombo 3Fully A/C Office Space For Rent In Colombo 3 - 3814,https://i.ikman-st.com/fully-a-c-office-space-for-rent-in-colombo-3-3814-for-rent-colombo-21/6b9e9a00-2666-406c-a6c2-be246eab649a/142/107/cropped.jpg,1382500,Rent,Ikman.lk,2026-02-21
"Colombo 4 : 5,500sf Restaurant  for rent",5500,Restaurant,https://ikman.lk/en/ad/colombo-4-5500sf-restaurant-10-parking-for-rent-for-rent-colombo,"Colombo 4,",Colombo 4,https://i.ikman-st.com/colombo-4-5500sf-restaurant-10-parking-for-rent-for-rent-colombo/ecf05884-57b9-4982-af8f-8f2710b3197d/142/107/cropped.jpg,1500000,Rent,Ikman.lk,2026-02-21
Galleâs Best Kept Secret.,695,Hotel,https://ikman.lk/en/ad/galles-best-kept-secret-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/galles-best-kept-secret-for-sale-galle/c554f7e6-e374-43ab-aad7-5eb116beed89/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
Last Few Villas!,695,Hotel,https://ikman.lk/en/ad/last-few-villas-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/last-few-villas-for-sale-galle/c0b9f6f6-1861-4193-bf45-e4a0014d16f0/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
Profit from the River: Icon Galle Income Villas.,695,Hotel,https://ikman.lk/en/ad/profit-from-the-river-icon-galle-income-villas-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/profit-from-the-river-icon-galle-income-villas-for-sale-galle/b35b8412-63f5-4cde-917b-79d62ee0f03a/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
Restaurent For Sale in Moratuwa,1800,Restaurant,https://ikman.lk/en/ad/dc623-restaurent-for-sale-in-moratuwa-with-furniture-for-sale-colombo,"Moratuwa,","Moratuwa, Galle Road Facing",https://i.ikman-st.com/dc623-restaurent-for-sale-in-moratuwa-with-furniture-for-sale-colombo/2f0e403d-c19e-42da-bb32-02bba3828e76/142/107/cropped.jpg,22000000,Sale,Ikman.lk,2026-02-21
"Icon Galle: Pure Luxury, Serenity.",775,Hotel,https://ikman.lk/en/ad/icon-galle-pure-luxury-serenity-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/icon-galle-pure-luxury-serenity-for-sale-galle/226b745b-2c34-4418-b510-8881512917a6/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
Galleâs Premier Riverfront Address.,760,Hotel,https://ikman.lk/en/ad/galles-premier-riverfront-address-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/galles-premier-riverfront-address-for-sale-galle/b8d8a155-7397-4783-bb70-3ae49663fd73/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
Commercial Property for Sale - Colombo 6,3680,Building,https://ikman.lk/en/ad/commercial-property-for-sale-colombo-6-em193-for-sale-colombo,"Colombo 6,","Havelock Road, Colombo 6",https://i.ikman-st.com/commercial-property-for-sale-colombo-6-em193-for-sale-colombo/589dd2bd-fb33-4c17-9544-2f13002217fb/142/107/cropped.jpg,200000000,Sale,Ikman.lk,2026-02-21
5 storey 14000sq commercial building for sale in colombo4 duplication rd,14000,Building,https://ikman.lk/en/ad/5-storey-14000sq-commercial-building-for-sale-in-colombo4-duplication-rd-for-sale-colombo,"Colombo 4,",facing duplication road col 4,https://i.ikman-st.com/5-storey-14000sq-commercial-building-for-sale-in-colombo4-duplication-rd-for-sale-colombo/4f7ab11a-2538-4348-8fe8-bcb3a7f62399/142/107/cropped.jpg,670000000,Sale,Ikman.lk,2026-02-21
6.25 perches commercial land sale in nawala main road facing,2000,Other,https://ikman.lk/en/ad/625-perches-commercial-land-sale-in-nawala-main-road-facing-for-sale-colombo,"Nawala,",facing main road nawala,https://i.ikman-st.com/625-perches-commercial-land-sale-in-nawala-main-road-facing-for-sale-colombo/97d6b4aa-2bbc-4dc6-a235-99cb75cca605/142/107/cropped.jpg,70000000,Sale,Ikman.lk,2026-02-21
"Etulkotte : 5,000sf Office Building for Sale",5000,Building,https://ikman.lk/en/ad/etulkotte-5000sf-office-building-for-sale-for-sale-colombo,"Kotte,",Etulkotte,https://i.ikman-st.com/etulkotte-5000sf-office-building-for-sale-for-sale-colombo/f8348775-d427-4463-8ac1-83ddf2a09866/142/107/cropped.jpg,150000000,Sale,Ikman.lk,2026-02-21
"Homagama : 2,600sf Building for Sale",2600,Building,https://ikman.lk/en/ad/homagama-2600sf-building-for-sale-for-sale-colombo,"Homagama,","Rosa mawatha, Pitipana south, Homagama",https://i.ikman-st.com/homagama-2600sf-building-for-sale-for-sale-colombo/4ac53df9-e370-411c-96e0-c044ce33245e/142/107/cropped.jpg,41500000,Sale,Ikman.lk,2026-02-21
Villas from LKR 29M â Book Yours Now!,760,Hotel,https://ikman.lk/en/ad/villas-from-lkr-29m-book-yours-now-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/villas-from-lkr-29m-book-yours-now-for-sale-galle/5f6e547e-dace-4a48-a515-3c3dbdb18f36/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
Negombo : 6BR  Hotel Land for Sale,4500,Hotel,https://ikman.lk/en/ad/negombo-6br-4500sf-hotel-land-for-sale-for-sale-gampaha,"Negombo,","Facing Negombo - Porutota main Road, Negombo",https://i.ikman-st.com/negombo-6br-4500sf-hotel-land-for-sale-for-sale-gampaha/e0d7b502-8639-4074-a3b5-642ef6eaee67/142/107/cropped.jpg,120000000,Sale,Ikman.lk,2026-02-21
"Matara Town : 18500sf Filling Station, 3 story building & House for Sale",18500,Other,https://ikman.lk/en/ad/matara-town-18500sf-filling-station-3-story-building-and-house-for-sale-for-sale-matara,"Matara City,",Matara Town,https://i.ikman-st.com/matara-town-18500sf-filling-station-3-story-building-and-house-for-sale-for-sale-matara/fc56af16-59e9-4ae7-b38f-23d01fa49a2c/142/107/cropped.jpg,850000000,Sale,Ikman.lk,2026-02-21
Commercial Property for Sale in Kandy,5000,Restaurant,https://ikman.lk/en/ad/commercial-property-for-sale-in-kandy-sp742-for-sale-kandy,"Kandy City,",Thalwatta Kelaniya,https://i.ikman-st.com/commercial-property-for-sale-in-kandy-sp742-for-sale-kandy/44c8873b-4816-4220-974f-0338239f2cff/142/107/cropped.jpg,170000000,Sale,Ikman.lk,2026-02-21
Escape to ICON Galle: Gin Riverfront Edition,735,Hotel,https://ikman.lk/en/ad/escape-to-icon-galle-gin-riverfront-edition-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/escape-to-icon-galle-gin-riverfront-edition-for-sale-galle/661920ca-5b07-4d19-83d7-a4f696c5e4fc/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
10 Perch Land With 2 Story Commercial Property For Sale In Rathmalana,3000,Building,https://ikman.lk/en/ad/10-perch-land-with-2-story-commercial-property-for-sale-in-rathmalana-for-sale-colombo,"Ratmalana,","Borupana Road, Rathmalana",https://i.ikman-st.com/10-perch-land-with-2-story-commercial-property-for-sale-in-rathmalana-for-sale-colombo/040fc875-5ab9-4562-8779-5b34dbffb25f/142/107/cropped.jpg,35000000,Sale,Ikman.lk,2026-02-21
Factory for Sale in Horana,26000,Factory / Workshop,https://ikman.lk/en/ad/factory-for-sale-in-horana-for-sale-kalutara-1,"Horana,",BOI Zone,https://i.ikman-st.com/factory-for-sale-in-horana-for-sale-kalutara-1/58c4a7e5-d69a-4b8d-9a0b-32067de8114f/142/107/cropped.jpg,350000000,Sale,Ikman.lk,2026-02-21
ICON Galle: High-ROI Riverside Investments,735,Hotel,https://ikman.lk/en/ad/icon-galle-high-roi-riverside-investments-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/icon-galle-high-roi-riverside-investments-for-sale-galle/33793dfd-b543-491b-8e1c-2f331f04c28b/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
Three Story Building For Sale in Havelock Road Colombo 6,4500,Building,https://ikman.lk/en/ad/three-story-building-for-sale-in-havelock-road-colombo-6-for-sale-colombo,"Colombo 6,",Havelock Road,https://i.ikman-st.com/three-story-building-for-sale-in-havelock-road-colombo-6-for-sale-colombo/e861ff9b-3098-4936-83e3-797b9f23d3a1/142/107/cropped.jpg,180000000,Sale,Ikman.lk,2026-02-21
Galleâs Smartest ROI.,775,Hotel,https://ikman.lk/en/ad/galles-smartest-roi-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/galles-smartest-roi-for-sale-galle/d2e2c970-cb11-463d-8401-daf26d6b1b63/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
Three Story Building For Sale in Wellawatta Colombo 6,1800,Building,https://ikman.lk/en/ad/three-story-building-for-sale-in-wellawatta-colombo-6-for-sale-colombo,"Colombo 6,",Off Hampden Lane Wellawatta,https://i.ikman-st.com/three-story-building-for-sale-in-wellawatta-colombo-6-for-sale-colombo/a2d8cb84-bf77-4a28-9f9b-a731b15f7989/142/107/cropped.jpg,75000000,Sale,Ikman.lk,2026-02-21
Icon Galle: Buy. Rent. Earn.,760,Hotel,https://ikman.lk/en/ad/icon-galle-buy-rent-earn-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/icon-galle-buy-rent-earn-for-sale-galle/9176c4ed-ef49-4191-9566-511d4ad8742b/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
Own the View: Gin River Facing Villas.,735,Hotel,https://ikman.lk/en/ad/own-the-view-gin-river-facing-villas-for-sale-galle,"Galle City,","Ginthota , Galle",https://i.ikman-st.com/own-the-view-gin-river-facing-villas-for-sale-galle/cfb9ff79-b969-41e5-bc2e-01dedacde1ea/142/107/cropped.jpg,29000000,Sale,Ikman.lk,2026-02-21
